DATE,TIME,OPEN,HIGH,LOW,CLOSE,Volume,OI,
16 Jan2012,00:00:00,8899.00,8991.00,8822.60,8961.60,1467150,2033450,
13 Jan2012,00:00:00,8999.10,9073.95,8892.20,8958.60,1952750,2079325,
12 Jan2012,00:00:00,8800.00,9048.90,8800.00,8957.70,2210250,1941125,
11 Jan2012,00:00:00,8740.00,8881.50,8728.05,8855.85,1675500,1986325,
10 Jan2012,00:00:00,8510.00,8775.00,8505.30,8759.95,1549375,2120925,
9 Jan2012,00:00:00,8420.15,8516.00,8301.00,8446.25,1567925,2019900,
7 Jan2012,00:00:00,8424.00,8479.00,8424.00,8454.45,139900,2014325,
6 Jan2012,00:00:00,8400.00,8598.00,8275.25,8488.65,1971300,2027325,
5 Jan2012,00:00:00,8371.15,8519.00,8362.10,8426.50,1625275,2019800,
4 Jan2012,00:00:00,8370.00,8463.50,8295.30,8396.40,1915625,1919875,
3 Jan2012,00:00:00,8075.00,8370.00,8075.00,8350.90,1628550,1856800,
2 Jan2012,00:00:00,7964.00,8021.50,7880.00,8007.05,1339275,1782075,
30 Dec2011,00:00:00,8027.95,8129.00,7905.50,7944.30,1419300,1804550,
29 Dec2011,00:00:00,8066.15,8146.95,8025.35,8040.95,1244950,581475,
28 Dec2011,00:00:00,8244.95,8245.00,8058.10,8121.65,1404000,805125,
27 Dec2011,00:00:00,8360.00,8368.00,8216.00,8275.35,1095075,990275,
26 Dec2011,00:00:00,8327.90,8434.00,8280.35,8385.30,1289325,1104000,
23 Dec2011,00:00:00,8424.00,8465.00,8238.15,8292.45,1905400,1324450,
22 Dec2011,00:00:00,8119.80,8419.00,8079.00,8393.25,2443875,1475975,
21 Dec2011,00:00:00,7980.30,8248.00,7932.00,8198.85,2442275,1630450,
20 Dec2011,00:00:00,7951.60,7971.00,7750.00,7797.70,2145475,2124325,
19 Dec2011,00:00:00,8070.10,8078.00,7803.00,7924.40,2058225,2146725,
16 Dec2011,00:00:00,8482.50,8625.65,8094.95,8139.80,3137325,2122625,
15 Dec2011,00:00:00,8449.95,8523.80,8362.90,8450.15,1819300,2188175,
14 Dec2011,00:00:00,8550.00,8689.00,8454.00,8512.35,2345275,2198475,
13 Dec2011,00:00:00,8485.90,8644.00,8371.70,8553.90,2362275,2073350,
12 Dec2011,00:00:00,8900.00,8945.75,8500.00,8567.00,1741475,1920925,
9 Dec2011,00:00:00,8795.80,8967.70,8700.00,8843.25,2025350,1829800,
8 Dec2011,00:00:00,9140.25,9184.50,8883.00,8929.90,1998375,1770000,
7 Dec2011,00:00:00,9249.90,9307.50,9158.65,9199.30,1406850,1780600,
5 Dec2011,00:00:00,9170.00,9248.00,9089.85,9207.45,1474950,1769075,
2 Dec2011,00:00:00,8904.00,9232.20,8877.00,9207.60,1878225,1871725,
1 Dec2011,00:00:00,8908.00,9025.00,8825.80,8922.95,1691575,1860075,
30 Nov2011,00:00:00,8562.25,8719.90,8470.00,8561.35,2213025,2092825,
29 Nov2011,00:00:00,8809.00,8848.00,8563.05,8627.90,1861550,2040900,
28 Nov2011,00:00:00,8585.00,8822.50,8576.25,8809.90,1546475,2022875,
25 Nov2011,00:00:00,8421.95,8546.40,8352.00,8484.75,1626600,2195325,
24 Nov2011,00:00:00,8415.00,8506.00,8271.00,8476.90,1485750,512875,
23 Nov2011,00:00:00,8544.85,8544.85,8231.75,8397.40,1897800,774075,
22 Nov2011,00:00:00,8599.00,8710.75,8526.40,8594.25,2125300,1052200,
21 Nov2011,00:00:00,8790.00,8800.00,8520.95,8555.45,1837175,1633250,
18 Nov2011,00:00:00,8843.00,8886.95,8694.10,8859.25,1894825,2058875,
17 Nov2011,00:00:00,9050.00,9126.35,8856.15,8890.15,1933150,2320475,
16 Nov2011,00:00:00,9040.00,9168.15,8956.65,9068.10,2111900,2167125,
15 Nov2011,00:00:00,9251.00,9325.00,9056.10,9080.65,1591875,2142625,
